,message,category
8730,online jellyfish and new paper norms,0
8731,Where can I buy a hook that sticks tightly,0
8732,"there is an extra one and I can give it to the ends, 1k",0
8733,"I remind you, 2k 607(1)",0
8734,And I'm not joking,0
8735,Lots of fire safety checks lately,0
8736,"Guys, I can fill out the dock on your tablet",0
8737,What is the schedule at the infirmary now?,0
8738,Skewers with pita bread for 120 r norms,0
8739,"iphone x, display with two stripes, the rest is normal. your grade?)",0
8740,Buckwheat was bought and set to boil for 20-25 minutes,0
8741,the day VK stopped...,0
8742,who has a printer? 3k,0
8743,you are not smooth now you are smooth now,0
8744,no one needs a taxi to the station?,0
8745,Goses are usually counted,0
8746,this is a 2007 system,0
8747,Near a magnet,0
8748,"Shoot the whitefish, 1k",0
8749,Gotta iron my pants,0
8750,"Guys, please suggest bars.",0
8751,Hello! Who knows if there is a seamstress or atelier next to the oak trees?,0
8752,especially The House That Jack Built,0
8753,what kind of error,0
8754,"2k, who has zira?",0
8755,there probably appeared a chat of residents of the Amur level residential complex (where the tower has been inhabiting since this year),0
8756,Has anyone played civ6?,0
8757,"This is not a complaint, but rather pure curiosity, what is it like to exist like this",0
8758,This is science fiction.),0
8759,Gleb Zvonovsky shcha buses,0
8760,"MOVIE POSTER | DUBKIPirates of the Caribbean: At World's End (2007)Friday 5.11, 21:00, 21 rooms, building 1 Organizer: Dima Zharov",0
8761,They make some paper for three days,0
8762,"Fuck who knows how to do a massage, fucked up back hurts, fraternal do",0
8763,They say there is a forgotten sporting goods store in Odintsovo...,0
8764,"Because you have it normal, not fucking",0
8765,You are my cat brother,0
8766,"Well, IMHO, it feels even less in the nose than in the throat",0
8767,With Nezuko 😂😂😂,0
8768,From a corporate party,0
8769,someone can shoot two cigarettes 👀,0
8770,"Today, by the way, I wanted to come to pick up things, but even for a long time",0
8771,Yesterday at 23:13 he sat on it,0
8772,Thank you at least 50 came,0
8773,"Today there are matches with Ukraine and Russia in a row, it’s a pity not to watch from the projector today",0
8774,Is the exercise machine in building 3 still working?,0
8775,and you will be fucked up,0
8776,Ordinary polyclinic,0
8777,pin admins,0
8778,Can anyone help,0
8779,This is a preliminary vote,0
8780,the best way is to pour water and vinegar,0
8781,but in fact the border between Belarusian and Russian dialects should pass inside the territory of Russia,0
8782,"And I also burned 1700 points, thanks to Russian Railways",0
8783,"Guys, dear! I really need your help",0
8784,You fuck down get transported,0
8785,damn the price tag will skyrocket,0
8786,May be late due to traffic,0
8787,"And I'm one of them, though I just don't like the taste))",0
8788,you matan 9 closed do not lie,0
8789,"I go there too, love it",0
8790,"well, nothing) I'm going to the e-mail",0
8791,2nd floor 1 section,0
8792,"I did it in my city for one and a half, but in the oak trees I rented it in cmd in the summer for about 1800, as far as I remember",0
8793,What are you Parish?,0
8794,Can you mine chives on hdd,0
8795,I didn't doubt you,0
8796,"First we paint and then we cut it;) Hype for two minutes, so to speak! Flashed and flew away! I advise everyone!",0
8797,"At the Institute of Education, there are also 0 full-time pairs of masters and postgraduate students)",0
8798,"Oh, and it was you who came to court today, right?",0
8799,Security guard and cashier,0
8800,But this has happened to me over and over again.,0
8801,And someone had problems when connecting an iPad to hell?,0
8802,or regular scissors in 3k?,0
8803,And the users there are all unauthorized for the most part,0
8804,"Probably not, but health is more important)))",0
8805,No Milf I don't want,0
8806,must be placed in another,0
8807,"Wow, how much 🤤",0
8808,I have no idea),0
8809,In the first building in the second section it stinks of smut,0
8810,But now even here I suck dick,0
8811,DUBKI GO PLUMB,0
8812,"Hot herbal tea, pumpkin soup and a nice warm apartment is a blessing. I would be if I didn't work like hell",0
8813,"Guys, does anyone have a clipper?)",0
8814,And all power to the Soviets!,0
8815,Can be repaired by yourself,0
8816,shit doesn't work,0
8817,I didn't have any effect,0
8818,How close?,0
8819,"Either I don't understand something, or this is fucking hypocrisy",0
8820,"Guys, does anyone have a cola?",0
8821,"well, at least someone not only study fucks :D",0
8822,Oh at a distance,0
8823,and say it's a gift,0
8824,shop make,0
8825,there is such a thing,0
8826,Does anyone have a vacuum cleaner? For 10 minutes1 building,0
8827,"MOVIE POSTER | DUBKISummer (2018)""Collective dream about the past era""Friday, 21:00, room 256, 1kOrganizer: @Liechtensteinskiy",0
8828,Who are all these people...,0
8829,I forgot about him and it's been 10 days,0
8830,went to the passport office - they said they themselves do not know what to do for those who have long been in the Russian Federation,0
8831,They are often false.,0
8832,Lol I'm ok,0
8833,Not with yupom,0
8834,"Guys, does anyone know if there is a jewelry workshop somewhere near the station or hostel?",0
8835,can you throw my poster in the channel too?,0
8836,I don't know @taratutkin help,0
8837,What a convenient mail.,0
8838,The only thing that pleases in milty is the speed of their response to complaints,0
8839,I'll go down and say,0
8840,thank you so much!,0
8841,Very interesting pdfs that are made in Word in 7 minutes and photographed on the phone,0
8842,"There is a sense, if you go in winter, you don’t need to go through the snow",0
8843,rock the boat,0
8844,We don't need extra eyes..,0
8845,"Tell me, who knows, airpods pro are connected to a laptop on Windows?",0
8846,Is it possible to talk to the administration and include the cost of printer maintenance in the hostel payment?,0
8847,"why a stranger, you need to get your own, native",0
8848,who can invite?,0
8849,enough to talk about antidepressants and a sick psyche,0
8850,"So in any case, help from the state is needed.",0
8851,"It’s very convenient there, there they still publish all sorts of announcements about changes in the schedule",0
8852,"I don’t know for sure, but the whole admin panel is spreading out like at six in the evening",0
8853,And fog to boot,0
8854,Looks like the ambulance won't be here soon.,0
8855,Thank you very much for your help 🥺🥺🥺,0
8856,Tasty too)))),0
8857,"In the first building, can someone print a couple of documents?",0
8858,"As you wish, I just informed",0
8859,what would you say,0
8860,"Nobody wants to design for us for free, but the Student Council has no money",0
8861,Maybe there is someone in the top five now and will go to 3k?,0
8862,And who knows how to get into a hostel if you have lost both your passport and a pass?,0
8863,"Yes, no problem",0
8864,"Well, if you do this, you can just leave the hostel and not rent out the rooms",0
8865,"They wanted to know the details of that girl, but she simply refused to write",0
8866,hello guys where is the bus stop from slavyansky boulevard which?,0
8867,"If your pass works, then you can send the fuck to the old man",0
8868,It would be better to watch a paper house,0
8869,Because not the situation to run for cash. And transferring money from the bank under the mattress = to stop the already sad economy.,0
8870,"But I lost my spoon🥲Give it back, I'm so used to it🥺",0
8871,Knowing the enemy is half the battle,0
8872,Disrespect to such people,0
8873,Accidentally mb left,0
8874,Shoot cigarettes,0
8875,"Please buy chocolate, I'm dying",0
8876,Why are you asking?,0
8877,Putin will definitely listen to him,0
8878,Welcome to the dubkov chat! Send purchase / sale announcements to the flea market: @dubki_baraholka@Anidam12,0
8879,"Yes, and before that, everyone's butt burned",0
8880,I usually throw out the window,0
8881,Thanks for the info❤️,0
8882,we stand with the guard,0
8883,"Custom shit, it's a shame for the Village and for the LCD",0
8884,"I remember in my second year I went to them, when, due to one situation, I burned out at the CPPK and decided to boycott him or ride like a hare",0
8885,Right today or maybe tomorrow?,0
8886,that 20k is nothing,0
8887,I didn't even have a suspicion,0
8888,There is this handsome,0
8889,I thought there was one for the whole city near the station,0
8890,What is ancap?,0
8891,My cock size is 10cm 🙁,0
8892,"Well, there is essentially no individual link to the copy, you should be recorded in the examus yourself",0
8893,"Well, for this, you first have to put money on it",0
8894,Does anyone here do manicures/pedicures?,0
8895,We play just from the mobile Internet),0
8896,"There are no sections, what, kanesh, it's a shame",0
8897,"""Why would"" - a strange question today",0
8898,"Oh, I'll take the balm, I just ran out",0
8899,"Download some inSSIDer and see how the collisions are ""not the fact that they will be""))))",0
8900,I need to hang a board,0
8901,and I dare to suggest that more is not needed,0
8902,And you can't flash Apple...,0
8903,"well, or ruin the day for a couple of thousand people",0
8904,Holy crap 😭😭😭😭😭,0
8905,tried to play yesterday,0
8906,at least if you rely on the old 086,0
8907,"Oh, how nice to hear these sweet things",0
8908,No more crushed baby desserts,0
8909,What was specific in the third?,0
8910,Where can I get the password for wi-fi in building 3,0
8911,There is usually enough to clean it,0
8912,"I have wi-fi in 3k, it disappears, every time this happens this inscription flies in the browser",0
8913,1k please (!!!!!!) charge the iPhone for a while,0
8914,"But right now, no)))))) And even more so in the citadel of democracy)))",0
8915,Completely optional.,0
8916,But it could very well be true,0
8917,To unload the main tape,0
8918,"and foreigners do not lose their sstipuhu during retakes, do they?",0
8919,I went through about an hour ago,0
8920,There is also a movie chat dubkov chat anime ...,0
8921,on the triumphal,0
8922,Watching what kind of kintso,0
8923,"I suppose if there is no visa, then no one cares and you can work safely",0
8924,And I'm here guys who had experience passing exams with a micro-earphone?,0
8925,I don't think it's always,0
8926,"this does not mean that it is, but this means that it should fit them at least)",0
8927,"Guys, does anyone have a Christmas hat for one day (tomorrow)? very helpful 🙏",0
8928,what if you go there,0
8929,"Guys, where did the hell network go in the first building?",0
8930,no desire yet,0
8931,"👍🏻, I want at least some (",0
8932,1 corpus income,0
8933,Did you see the sign there?,0
8934,if there is no shit and snow,0
8935,It's more correct,0
8936,Spoiler: it will be canceled,0
8937,"Well, I took passport photos there in the summer, maybe it works now",0
8938,"The people, in the 1st building, do you need to connect to hse free for wi-fi?",0
8939,"Has anyone had experience smoking hookah in a room? If so, how did you seal the smoke detectors?",0
8940,It seems to me that I received a notice in the box two weeks after I had already taken it😂,0
8941,"Well, that's it, motherfucker)",0
8942,Ibrat has,0
8943,"Right now, they put it again, how hot it got",0
8944,write about this omission to Kuzminov pzh,0
8945,up to 19 inclusive* then,0
8946,"psychic? I haven’t read the articles, but I already know what they will confirm)",0
8947,This Ibrat has been cooking since morning,0
8948,So behind the scenes you can,0
8949,Interface SATA 6Gb/s,0
8950,and where can I take a 3 by 4 photo next to the oak trees?,0
8951,"went yesterday, everything worked",0
8952,"If you want not to please, then don’t",0
8953,I delete offtopic only,0
8954,Do you think how Anisimov flew to us,0
8955,Since the new year,0
8956,Why can't I fix,0
8957,"And why the castellan does not work from the 28th to the 7th, and not from the 30th. It could have been a warning.",0
8958,"well, in general, if some separate router was turned off, this does not mean that it is like that everywhere",0
8959,who are in the carriage with the rabbit,0
8960,Better check,0
8961,And what is it in 1 case?,0
8962,What's in the second picture?,0
8963,"I ride it quite often, the maximum was 50 minutes.",0
8964,the best thing is when she takes a random student and talks to him like he's the only one who doesn't give a shit,0
8965,good morning oak trees,0
8966,Did they even refund the money for the Aeroexpress ticket?,0
8967,Someone will shoot a whitefish 3k?,0
8968,Rebzi and I received such a letter of happiness,0
8969,"So, who else wants it?",0
8970,only with xse hell,0
8971,for cooperation norms muzhik (tyanochka),0
8972,It's not for long:),0
8973,There minus feet,0
8974,I can advertise,0
8975,someone forgot,0
8976,Let's rename the group,0
8977,fuck i'll whine,0
8978,"since this phenomenon occurs in the cultural and linguistic environment, it means that there is still someone who deals with this issue",0
8979,Kharkiv go plump,0
8980,You can still buy vpn oak trees and in general it will boot from any,0
8981,"I've already passed all the deadlines, I still have to pay a fine, what will happen if I score a dick?",0
8982,retard retard,0
8983,I agree with everything,0
8984,All with the upcoming,0
8985,And I pay through the form on the site,0
8986,let him take the packages in both hands,0
8987,vc.ru there,0
8988,hi i'm your neighbor,0
8989,The fuck are you wearing glasses,0
8990,It's already sunday,0
8991,just wondering,0
8992,Products within 4 kg and not today,0
8993,Minecrafters with shovels dismember snowmen,0
8994,And close to metro,0
8995,1.12 no one wants to take a taxi from the station?…,0
8996,IMHO by appointment or by referral only,0
8997,"Cleanly rolled up home for NG, now I have to take urine ...",0
8998,Just came out recently,0
8999,"3k, got cognac?",0
9000,i would fuck him,0
9001,Best congratulations,0
9002,No one is going to go from the Slav at 00.05?,0
9003,I don't take them 1 on 1,0
9004,or pay sttipu 20k a month to everyone,0
9005,Let me remind you that in oaks there is a local flea market: @dubki_baraholka there you can sell your things and buy from others,0
9006,Send me the stats,0
9007,"@taratutkin Ilya do you have any resources, where can you donate money now? I don't know which are verified.",0
9008,"By the way, someone is fucking you",0
9009,"Yes, never heard of it before.",0
9010,And a year for those who have at least one USE for 80+,0
9011,Spit but BP is good now,0
9012,I have not seen such offers in Dubki before),0
9013,week of asynchronous - week of continuous booze?,0
9014,"December 13 appeal of the defense to extend the arrest. that is, they dispute the extension until February 14",0
9015,"Guys, I found it, thanks",0
9016,damn curious...,0
9017,recommend antivirus for mac,0
9018,"It won't work in the first building, it's impossible here",0
9019,come on in half,0
9020,"I read on the site that in 2k the men's room, the general one in 1k and the women's in 3k. But now it's summer and I'm not sure",0
9021,Are there non-design pervaks here who are ready to give an interview?,0
9022,Does anyone have experience in issuing a medical book in Odintsovo / Moscow?,0
9023,2 task item in,0
9024,well for their smartphones,0
9025,How much is the average fee?,0
9026,Are you from design or what?,0
9027,"I will say for all the ladies, we love this. It's definitely sex on a first date.",0
9028,sorceress conjured war,0
9029,"The schedule is then created, that there is a clear point of departure",0
9030,"Well, there is some kind of lecture so far in person, but with broadcast",0
9031,Taxis at 01:15,0
9032,Only this screen,0
9033,"Guys, I live like hell and I think that the authorities are to blame for everything",0
9034,@BLR_5 you wanted a lot of dough,0
9035,When the bus arrives at 7:30,0
9036,Krol we won't leave you,0
9037,"uh, you spread the rules of correspondence?",0
9038,After 22? After 23?,0
9039,What device are you having problems with?,0
9040,"After all, there are paid ambulances",0
9041,Fighting extremists?,0
9042,"There is a desire to see M3 tomorrow and sink for Navi?) Who understood, he understood🙃",0
9043,and here is such a joke,0
9044,"there will be an inconspicuous ""write on the card"" block and after that you can insert a social network",0
9045,Or huetologists rather,0
9046,"Pervaki bastards fucked up making noise, bastards don't let anyone live",0
9047,March 23 if the results do not fail,0
9048,We all hit the hat when we entered the tower,0
9049,The main thing is that the Orthodox VK and the Protestant TG work,0
9050,Here the step is the back of the lower bed,0
9051,Dima seems to be sleeping...,0
9052,there are three of them walking :( apparently cunt,0
9053,are you on the side of the entrance?,0
9054,looking for a tarot reader 1 building,0
9055,"In the case of buses, I believe only in regression",0
9056,There's a number on the payphone in the hallway,0
9057,Buy a heater - and forget about all the problems,0
9058,"They don’t recover for a long time, such attacks are rare, right now the market will go down, you can still sell and buy on the bottom",0
9059,thank you i will now,0
9060,Do the guys work in 3k bots 24/7?,0
9061,Tamusht they crawl out in the tape,0
9062,Immediately rolled down,0
9063,"Yes, just played",0
9064,"dirty crying students during the session, hooray!",0
9065,lol you deleted it,0
9066,Dudes carbide tourniquet),0
9067,"tower online library - there is an alpina publisher with all the books, for example. and other publishers",0
9068,maybe details? ))),0
9069,We have hot batteries.,0
9070,MB bot add? There must be people who spam,0
9071,What body?,0
9072,"No no, it's not in the schedule",0
9073,Let's fuck them up,0
9074,I have an offer for you,0
9075,"Well, have you seen the time?",0
9076,"If you return it later to its place, then I think you can",0
9077,1 Corps is the most advanced,0
9078,or raped,0
9079,"Well, it's not entirely because of that.",0
9080,"Sobsna, mostly for the sake of sound, I'm 21 and take",0
9081,yesterday they warned,0
9082,Thanks for the rating,0
9083,There's a problem that you can't breathe without them,0
9084,Only in 2017?),0
9085,Smell is quite normal,0
9086,"Well, requests.",0
9087,"In general, a super recommendation from a person who sometimes sits in games for 14 hours a day",0
9088,Both networks are down,0
9089,Really scary,0
9090,"Even at the crossroads, cool ready-made meals for 220-280 rubles",0
9091,"I arrived there in October, they told me that at the beginning of September they sent everything themselves",0
9092,they mark you,0
9093,some scooby doo series,0
9094,"Okay, tomorrow we will play our songs) F",0
9095,"For the gym, yes, but you need to join the clinic",0
9096,Brotherly milty drive,0
9097,"But I can't, my vk is blocked",0
9098,"what happens in farts stays there (by the way, this is classic liberalism, oops)",0
9099,"Guys from 61 apartments, you sing very beautifully (I especially checked out Katyusha on the button accordion), but can you turn it down?)",0
9100,WB issuance point in the 10th house is a separate branch of hell,0
9101,Or do you need a referral?,0
9102,@sesquiipedalian @yuldashbayka right?,0
9103,Or become an IT guy,0
9104,So most rooms are 3 people?,0
9105,Too hard,0
9106,The level of heterosexuality has increased significantly,0
9107,how very cold,0
9108,"No, well, thanks for the very possibility of free Wi-Fi",0
9109,"It will not record a ticket to a specific station. And there is a price gradation of suburban and urban areas, where the fare is 26, 52, 68 rubles",0
9110,"but with whom to smoke, still looking",0
9111,crying kitty try,0
9112,Only beneficiaries,0
9113,"But in general, does anyone understand why the mobile Internet works every other time? this happened started when I pulled out my SIM card once",0
9114,"Two - a sharp movement rests on the neck, and the forehead will definitely wake up.",0
9115,"Therefore, the MFC gives special cards that reimburse the lost SCS",0
9116,Where to go to football,0
9117,it's cold to go to the kettle😂,0
9118,Galya Shevyakova (Yashina)?,0
9119,how do you want to go to magic,0
9120,we are for the culture of emo for the culture of bangs for skinny boys who look like girls,0
9121,"guys, the oak truck is next at 22:40, right?",0
9122,Tomorrow they will come,0
9123,It is very good,0
9124,"I don't know for sure, but the sooner the better.",0
9125,"Well, in fairness, if you remove all the geniuses who use channels other than 1-6-11, then the situation will become noticeably better",0
9126,"In our dishes on the balcony, someone is also growing 👀",0
9127,"Which ""we put on a mask""",0
9128,Are you currently recruiting cashiers?,0
9129,"No, they shouldn’t. The entrance is only for HSE staff and students",0
9130,Does social work?,0
9131,"Anor - excellent plov and manty, average lagman",0
9132,"I need a shelf near the top bed, there is no closet",0
9133,so the joke is that I don’t get it from my own,0
9134,Vygotsky puts,0
9135,Or at the construction site that caused the breakdown,0
9136,"Of course, this is all good, but if you just take it and throw yourself, then fucking it won’t save",0
9137,You still need to write an explanatory note,0
9138,There is also a Yandex Market pickup point,0
9139,students need to be encouraged to work collaboratively,0
9140,Che there who burned down?,0
9141,"From a practical point of view, this is a waste)",0
9142,In hemotest in Odintsovo,0
9143,Ports won't open,0
9144,And it’s better to override and ask if they open an electronic sick leave,0
9145,or just calm down,0
9146,get a whore,0
9147,I decided from a shamrock in Dubai,0
9148,How much do you pay?,0
9149,(I personally know a couple of people whom I made a detour to),0
9150,"Here 2 more generations will completely change by 2030. And so are all 8 generations, if every year the settlement",0
9151,What needs to be done?,0
9152,Or windows on the other side It seems you can't hear it there,0
9153,"sadness is that many have not yet been written. You will have to travel around the fields, collect materials in order to justify such grandiose concepts.",0
9154,"There is a chat of Dubchan designers, I'll send you a link in PM, by the way, who else is a designer, write too !!",0
9155,Brotherly wait,0
9156,"Guys, in Dubki there is no separate waste collection for plastic?",0
9157,wow you are an economist,0
9158,noo ibrat is leaving,0
9159,So it looks like you can,0
9160,"Shoot the whitefish, 1k",0
9161,As soon as the tipa came,0
9162,And do not leave for Usovo,0
9163,Collectors are not allowed to get out of the car - but they somehow pass in silence,0
9164,Not Orthodox,0
9165,I want if you shoot me a whitefish,0
9166,"In our hallway, a pumpkin in a cap stood for a year ....",0
9167,"Because if a person flies by plane, he loses 100 + 900 = 1000 rubles, and if by train, then 5 * 100 + 500 = 1000",0
9168,"They fixed it, it was a transition.",0
9169,> Designed for life-threatening cases > Sick leave is badly needed,0
9170,"Beware, I'm a dangerous woman...",0
9171,some joke about the Lieutenant?,0
9172,Zakharkov give Azat the phone,0
9173,"By the way, on the Kursk in their bus, the norms of the vaccine, unlike the tower",0
9174,sometimes it's really uncomfortable,0
9175,We look forward to returning!!,0
9176,Shoot the whitefish 1k,0
9177,I'm a little scared that everyone knows Slava ahaha,0
9178,Well some pay around 4k,0
9179,"Dmitry, make an announcement in the Dubkov group",0
9180,"Guys, didn’t you put up a presentation from today’s webinar for foreigners?",0
9181,Or free medicine does not suit?,0
9182,my neighbor came,0
9183,Does anyone have a camera?,0
9184,"No, there are minors here",0
9185,he generally agrees,0
9186,"It's like grass instead of May in Belarusian. It's officially ""May"", but the radicals say ""grass""",0
9187,btw this is a good idea,0
9188,"The people, does anyone have problems with the Internet in the second building?",0
9189,did the dishes remain?,0
9190,"That is, in the first case, it is easier to capture",0
9191,does the rocking chair work in 1 building?,0
9192,"Alice does not connect, it was MTS themselves who said",0
9193,It's always sunny in Kabul,0
9194,the distribution of money from the tower is over the new year WILL NOT,0
9195,for nothing….,0
9196,Although I'm just confusing conversations,0
9197,"In the apartments of girls, as a rule, cleaner",0
9198,it's free,0
9199,"It flows remotely warm, but it was like that yesterday",0
9200,"well, or for the children's market",0
9201,"Well, it would be strange to carry out something other than MTS",0
9202,Tomorrow will be yesterday,0
9203,"No, well, like they are also packed?",0
9204,Yes already said,0
9205,Here that no one starts with preludes?,0
9206,Did you check for antibodies after vaccination?,0
9207,taxi at 00.44,0
9208,and fuck me conditions,0
9209,"Yes, at least make me from Africa",0
9210,"Well, I'm talking about movies 15 years",0
9211,"Tell me, xse-ad still does not work?",0
9212,"Danya, what are you doing?",0
9213,beha you kancret or not,0
9214,Only 1 bus?,0
9215,"but it seems to me that the current is clean, is it possible that at least someone will be dissuaded by the absence ..",0
9216,And a word about Limonova,0
9217,opposite the bus stop,0
9218,What time is this?,0
9219,"Just before that, do not accidentally become a bum",0
9220,"They said that they don’t put foreigners in oak trees, I answered no, since I’m here",0
9221,I think he's too late,0
9222,We have a buffet!?,0
9223,"fuck yes, you don’t rummage, the design course just needs to schedule visits to bars as planned",0
9224,"Comrades, today is All Saints' Day!😇We remind you that we are gathering at 132, 2k at 18.30 to celebrate this celebration👻",0
9225,"It's time to buy heaters, the tapes on the windows won't save...)",0
9226,"Yes, it's true, there are few places, more and more bachelors",0
9227,there reading spiking essay and lysening,0
9228,Please lend,0
9229,Pour more brotherly,0
9230,Because the date is beautiful,0
9231,Give me a cigarette,0
9232,"Ok, I'll go to the store",0
9233,"As you exit the subway, go to the road, then turn left and or straight along the road",0
9234,"Passed by half an hour ago and everything was open. Maybe the housekeeper went out somewhere, look in the neighboring rooms",0
9235,It took me two months,0
9236,"No, there are kanesh of the second and third buildings, but all the operators work badly there",0
9237,Wuuuuuuuuuuuuuuuuuuuuuuuuuuuuuy,0
9238,"No, there were no interruptions either.",0
9239,So it's just a goof.,0
9240,"In my opinion, VK is relatively active only in Dubki, in other dorms there are like chats, and it’s quite official",0
9241,"it's just that it wasn't written before, but now... okay, FSUs)",0
9242,"Well, who's on the hat?) There are still a couple of places left)",0
9243,"those. yes - 30%, no - 70%",0
9244,I really need help,0
9245,Flyurka to the first-aid post They issue a certificate that you can live in a hostel Bring her to the duty room,0
9246,Damn right now I'll come and throw,0
9247,Ladies need help with ex 3000,0
9248,"ok, I'll keep it. when will you pick up?",0
9249,Come to the shields,0
9250,"Well, it's the same with eychars",0
9251,What is the central elevator?,0
9252,"""The Last Duel""",0
9253,maybe not as a student,0
9254,In milly hired salesmen,0
9255,So don't drop the nazi crap lol,0
9256,Welcome to the dubkov chat! Send purchase / sale announcements to the flea market: @dubki_baraholka@Shooter197,0
9257,Don't buy a ticket,0
9258,you're either a troll or an asshole,0
9259,but if the plaster does not fall off,0
9260,Taxi from station now,0
9261,What about in the morning? And how long is the pleasure?,0
9262,blocked now the entrances for people from other dorms,0
9263,"Well, you could do it yourself...",0
9264,"Because the indication itself is strange, because in reality the pass can be lost, and someone can pull it out in a public place",0
9265,It's hard to tell the gender from the photo,0
9266,I created a foodsharing chat in oak trees. There you can share your food and take from others (freebie!!!!!!)https://t.me/joinchat/R2so5hXweZs3YmZi,0
9267,The bruises remain,0
9268,I'm a cauldron when I calcined,0
9269,Is this a comedy,0
9270,This is hardly expensive,0
9271,How is it now - xs,0
9272,How is the renewal process going?,0
9273,Dima kankret will not be brotherly,0
9274,And everything else,0
9275,And what happens to the neighbors?,0
9276,"I still do not understand whether you agree with this or not, considering that you can experiment yourself",0
9277,well i'll look at the ozone,0
9278,maybe this whole conversation is a psychological study of the Dubkovites?,0
9279,This is the meme of the century,0
9280,But there is hot)),0
9281,that egor add twilight?))),0
9282,as you want)),0
9283,MB was it something with mts? My mobile didn't work for a while.,0
9284,"Guys, is it true that the printbox is not working now? And if true, then tell me where you can print a couple of sheets",0
9285,"True, I did not notice",0
9286,I will send until the number of people reaches the norm),0
9287,Is it possible to have another bank - you need to ask in the tutorial,0
9288,And from the 6th section can you get to the rest?,0
9289,Which one is this,0
9290,"Therefore, I drown for a clinic in Moscow! It’s worth getting 0 rubles if it’s in a Slav",0
9291,"I won’t give exact statistics, but in all apartments there will be at least one three-ruble note, yes",0
9292,I hope that by this time they will already buy me a hut in Moscow,0
9293,where are the lifts,0
9294,"Well, you moved from 6ki to us ....",0
9295,The Supreme Court of the Russian Federation has banned the horizontal bars on the balcony. It is also prohibited to breed chickens there.,0
9296,You can heat water in a pot and kettle,0
9297,But being a cute bear is better than Eldashbaeva,0
9298,Muscovites think,0
9299,"Polyclinic No. 1, Marshal Biryuzova 3 Not needed, but it’s better to do it, there will be cool bonuses",0
9300,"Well, I'm not an IT guy",0
9301,the most comfortable IMHO,0
9302,Moscow policy without reference to the clinic does not give the right to do a free PCR,0
9303,how much does a taxi show?,0
9304,Is there anyone 1216 2 building?,0
9305,Rarely have I seen something fresh,0
9306,I have them colder than before a little,0
9307,He wasn't late.,0
9308,Ring a bell😄,0
9309,My grandfather is playing the 4th now,0
9310,Who watched season 3 of troubled teens?,0
9311,Do you have an admin?,0
9312,This is the well-being of a Dubov resident when the tower kicks offline,0
9313,I want to build my own wall stand. Until I see how,0
9314,Absolutely any game servers,0
9315,"Ah, or are you talking about a group in VK",0
9316,who studies magic and does nothing,0
9317,While there is no social network - show the student at the box office,0
9318,But the shield is already happening,0
9319,Aikido is originally self-defense against melee weapons),0
9320,Ilya throw pictures with redbull,0
9321,Did you pay money to keep them clean?,0
9322,"All right, then in the summer we'll all go together)",0
9323,Add me to contacts and throw off the pass in PM,0
9324,Can anyone borrow a separate webcam? Very urgently needed,0
9325,> bus driver without a clear framework,0
9326,"Yes, I almost drove myself))₽",0
9327,Guys important question,0
9328,Then the game of Dubki,0
9329,Dropped the cauldron. Killed the neighbors downstairs,0
9330,like all together,0
9331,"neither yours nor ours homeless sex, for love, so to speak, forgot to clarify",0
9332,student council in ahue and can't do anything,0
9333,It was funny,0
9334,Arms supplies to Syria from Omsk,0
9335,Damn it's been playing for 10 minutes,0
9336,Some kind of game,0
9337,"According to unconfirmed information, the security guards are against",0
9338,and video chat only,0
9339,"And there is a gym on the pokre, but there is a shower there🤔",0
9340,"I will sell for 310 rubles, new. Bought the wrong one",0
9341,and attach a photo,0
9342,"Why is it so difficult, what are the barriers to entry ..",0
9343,"Ozone inside the magnet, at the entrance to the store itself",0
9344,in the tower and male sex is approved,0
9345,"Well, in general, the Physics and Technology Lyceum",0
9346,Does anyone have hairdressing scissors 🥺🥺🥺,0
9347,What was in the box?,0
9348,You came from Dolgoprudny,0
9349,* Already watched Space Odyssey,0
9350,Because in VK for them the demand is near zero,0
9351,"well, for me, any food cooked by myself or at home is tastier, but what to do when there is no time",0
9352,"the duty officers go to 2k, look how clean the apartment is, does anyone know, do they go into the rooms themselves? ..",0
9353,"possible, but what about the residual-associative trailer",0
9354,Everything was working half an hour ago.,0
9355,Maybe they call the third,0
9356,Maybe there are those who are now in line for atl,0
9357,"I had depression, I went to a private clinic in my hometown, the commission looked at me there and gave me a certificate",0
9358,In other buildings of the norm?,0
9359,Put a class if you want Dugin to become the new rector,0
9360,"Oh, according to the classics of the genre - ECONOMY",0
9361,My whole life is cosplay of witches...,0
9362,the train is still standing,0
9363,🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰Life tastes,0
9364,what street is the law school building on?,0
9365,"Come on, there are many of us.",0
9366,"Well, if you show a certificate that you have a state social scholarship, then they will give you a benefit and live high",0
9367,Looking for a big package,0
9368,They took my original,0
9369,"If we don't test, then we won't be on the list of recoveries. And at the same time, it is impossible to vaccinate if the amount of antibodies is large.",0
9370,"And I assisted for 3 years, please!",0
9371,you had a flood,0
9372,but better like before the 10th,0
9373,"No, I don't want to risk other people",0
9374,Kada the Internet will work humanly?,0
9375,"Well, not a wild pain",0
9376,It's unlikely to work with iad,0
9377,"Oh class, where to go?",0
9378,"Shoot ginger, 1k",0
9379,Then you just buy an antenna for a thousand,0
9380,with him in class,0
9381,"Well, I apparently pull the maximum for a petty extremist",0
9382,"Can anyone borrow a shoe dryer for 3 hours, not for free?",0
